V70,V83,0.101336289
V130,V92,0.101335329
V86,V217,0.101319363
V60,V298,0.101311873
V296,V20,0.101289539
V323,D8,0.101283265
V29,V38,0.101258936
V232,V242,0.101243965
V281,isFraud,0.101236544
V167,V269,0.101225499
V331,V208,0.10122278
V239,D14,0.101197057
V236,V208,0.101196314
V311,V191,0.101188827
V158,V259,0.101188766
V197,V222,0.101186948
V286,V73,0.101184558
V210,V251,0.101179421
V302,C10,0.101175272
V68,D13,0.101167815
V156,V221,0.101152637
V34,V172,0.101145077
V258,V213,0.101131024
TransactionID,D11,0.101129126
D11,Unnamed: 0,0.101129126
V162,V221,0.101127156
V48,V78,0.10112559
V105,V61,0.101121408
V62,V80,0.101111234
V59,V101,0.10109287
D10,V172,0.101087421
V164,V223,0.101079322
V46,V14,0.101071757
V91,V19,0.101065415
V332,V68,0.101058662
V52,V111,0.101046505
V322,V135,0.10104264
V72,V281,0.101019709
V100,V76,0.101016237
V196,V17,0.100984868
V64,V298,0.100978093
V250,V219,0.100974242
V282,V5,0.100964819
D2,V309,0.100959763
V190,V116,0.100948486
V214,V57,0.100928025
V328,V267,0.100916171
V167,V87,0.100905114
V174,V264,0.100874738
V256,V335,0.100870217
V69,C14,0.100864683
V149,V284,0.100861864
D6,V339,0.100861361
D5,V267,0.100847733
V286,V57,0.100844352
V284,V163,0.100840292
D7,V242,0.100836776
V103,V60,0.100835204
V262,V19,0.100833127
V186,V221,0.100826126
V38,V76,0.100819677
V54,addr2,0.100819535
V172,V178,0.100819334
V36,V55,0.100816719
V74,V229,0.100807154
V80,V111,0.100806267
V135,V133,0.100805333
V170,V245,0.100805134
V292,V230,0.100802244
V143,V278,0.100800594
D4,V146,0.100792201
V157,V266,0.100787837
V96,card5,0.100774682
V328,V170,0.100755259
V282,V310,0.100736397
V72,V128,0.100728281
V22,D2,0.100726482
V20,V208,0.10070284
V131,V277,0.100700718
V284,V230,0.100700027
V83,V264,0.10069544
V135,V279,0.100667102
V116,V86,0.100648937
D7,V64,0.100648249
V113,V39,0.100635317
V267,D3,0.100630339
D4,dist2,0.100600703
V333,D8,0.100600643
V185,V288,0.100588089
V213,card1,0.100583463
V19,V267,0.100577865
V64,V103,0.100569546
V187,V37,0.100567432
V66,V56,0.100561396
V255,V327,0.100552211
D2,V304,0.100545556
V270,V289,0.100538169
V18,V47,0.100530116
V157,V284,0.100529751
V177,V87,0.100522868
V100,V303,0.100496752
V306,V71,0.100494906
V244,V232,0.10047072
D1,V151,0.100469718
V138,V185,0.100456076
V73,V285,0.100448971
D14,V233,0.100448631
V38,V90,0.100442325
V338,V85,0.100439267
V119,V125,0.100416729
V210,V207,0.100414533
V26,V224,0.100412373
D3,V180,0.1003971
V300,V171,0.100393194
V62,V3,0.100378267
V93,V141,0.100357492
V281,V84,0.100333909
V239,V169,0.100310091
V100,V33,0.100295583
V236,V79,0.100293503
V318,V208,0.100283284
V67,V50,0.100271104
V85,V146,0.100260993
V178,V135,0.100255551
V65,V338,0.100251649
V62,V245,0.100251024
V199,V109,0.100243893
D3,V182,0.100239549
V208,V74,0.100229712
V186,V169,0.100224709
V294,V64,0.10022086
V90,V19,0.100212057
V249,V182,0.100210873
V208,V280,0.100207514
V60,V105,0.100184136
V59,V306,0.100181242
V197,D3,0.100175855
V282,V271,0.100143848
V179,V208,0.100141836
V27,V328,0.100138613
D6,V330,0.100137813
V72,V308,0.100134287
V102,V135,0.100100578
V64,V105,0.100076693
V192,V41,0.100042494
V20,V104,0.100040419
V267,V202,0.100034465
V262,V221,0.100032398
V230,V197,0.100028933
V37,D2,0.100001675
V33,V228,0.099988405
V28,V329,0.099986504
V77,V47,0.099979609
V304,V67,0.099961463
V315,D5,0.099958698
V336,V46,0.099955523
V17,V262,0.099953059
V262,V303,0.099948296
TransactionDT,V219,0.099930152
V14,V25,0.0999281
V316,V59,0.099921576
V77,V48,0.09991973
V249,V180,0.09990293
V40,C11,0.099901681
V16,V25,0.099900755
V184,V229,0.099868493
V58,V285,0.099866021
V55,V83,0.099864896
V206,V281,0.099861077
V119,V115,0.099827674
V298,V267,0.099816758
V303,C4,0.099799973
V226,V79,0.099797341
V97,V64,0.09978449
V326,V256,0.099781505
D3,V281,0.099780596
V16,C13,0.099776474
V127,V71,0.099764764
V278,V225,0.099758935
V193,V153,0.099744618
V259,D10,0.099744138
V60,V294,0.099733782
V71,V126,0.099724188
D2,V83,0.099716667
V286,D3,0.099704539
V143,V268,0.099678085
V220,V93,0.099664487
V210,V153,0.099660431
V202,V158,0.099658816
V97,V60,0.09965765
V135,V132,0.099653353
C5,V51,0.099650767
V22,V307,0.09965027
D14,V238,0.099645358
V29,V78,0.099618193
V198,D3,0.099596638
card3,V61,0.099564045
V25,V32,0.099549518
card5,V133,0.099548171
V243,V24,0.099545169
V66,V281,0.099540002
V52,V259,0.099519108
V271,V267,0.099511377
V285,V266,0.099504551
V102,V223,0.099500565
V312,V163,0.099494361
D4,V326,0.099487337
V224,V129,0.099473459
V139,C1,0.099460797
V165,TransactionDT,0.099459247
V19,V17,0.099457011
V10,V94,0.099451624
V167,V135,0.099451479
V32,V205,0.099435975
V320,V154,0.099423656
V39,V285,0.099416381
C13,V323,0.099406676
V325,D14,0.099397499
V77,V46,0.099395173
V96,V19,0.099393868
D15,V180,0.099390368
V208,V323,0.099388281
V303,V261,0.099386816
V288,V265,0.099386451
V75,TransactionDT,0.099376649
V307,V98,0.099367364
V144,V181,0.099355193
V124,V314,0.099351189
V93,V207,0.099342143
V106,V319,0.099340379
V98,V262,0.099337881
V97,V208,0.099337365
V213,D2,0.099329781
TransactionID,V304,0.099319829
V174,V222,0.099315236
V190,C13,0.099302949
V254,V199,0.099302678
V46,V164,0.099301991
V277,V336,0.099296303
V139,C2,0.099286839
V48,V55,0.099277899
D14,D8,0.099271302
V208,V307,0.099261113
V15,V262,0.099260802
V100,V277,0.099258862
C1,V39,0.099256424
V292,V77,0.099252697
V75,TransactionID,0.099246938
Unnamed: 0,V75,0.099246938
V267,V96,0.099240998
V275,V199,0.099224511
V135,V327,0.099221633
V61,V299,0.099221596
V271,V34,0.099220609
V33,V10,0.099216686
V155,dist2,0.099211305
V59,V132,0.09920413
V18,V334,0.099195887
V188,D10,0.099190977
V19,V259,0.099182429
V196,D8,0.099166318
dist2,V214,0.099161969
V93,V47,0.099146904
V47,D7,0.099143734
V157,V136,0.099142017
V208,V127,0.099127114
V303,C10,0.099120276
V200,D5,0.099118019
V245,V195,0.099115198
TransactionDT,V236,0.099113574
V160,D13,0.099111489
V89,V198,0.099110781
V68,V144,0.09910078
V125,V147,0.099100136
V231,V86,0.09909333
V20,V163,0.099086017
V35,V38,0.099083133
V172,V84,0.099064673
V98,V282,0.099055825
V41,V26,0.099046721
D7,V19,0.099038418
V140,V193,0.099031801
V31,C13,0.099026457
V238,V123,0.099025221
V286,V51,0.09901653
V310,V158,0.099011449
V208,V134,0.099008153
V222,V195,0.099005829
V62,V194,0.099004427
V78,V177,0.099002776
V211,V129,0.098995207
V176,V309,0.09898922
V133,V72,0.098987807
V235,V208,0.098983679
C8,V196,0.098974328
V74,V196,0.098974156
V126,V59,0.098967829
V288,V3,0.098961991
V224,V255,0.098957357
V185,V224,0.098951964
V100,D11,0.098950699
V223,V133,0.098938864
V283,V260,0.098935529
V265,V184,0.098934325
V193,V149,0.098932913
V339,V166,0.09891543
V45,V142,0.098914486
V81,V228,0.09891325
V82,V30,0.098911443
V217,D14,0.098901715
V329,V65,0.098890427
V91,V20,0.098873
V135,V326,0.098869417
V302,C8,0.098859469
V204,V158,0.098851266
V38,V183,0.098849499
V155,V44,0.098849291
V260,V187,0.098837207
V197,V221,0.098834824
V143,V284,0.098813898
V200,V93,0.098812404
V196,V184,0.09879753
V28,V198,0.098793592
V62,V195,0.098772125
V89,V130,0.098767261
V313,V205,0.098759753
V141,V290,0.098756873
V12,V11,0.098733987
V324,C13,0.09871938
V255,V218,0.09871741
V34,D13,0.098713661
V233,V87,0.098701094
V11,V51,0.098698183
V268,V284,0.098697365
V266,V128,0.098683798
V89,V197,0.098682168
V222,V155,0.098681468
V264,TransactionAmt,0.098679164
V182,D7,0.098679125
V180,D7,0.098665384
V225,V52,0.098653501
V127,V59,0.098649282
V83,V220,0.098634342
TransactionDT,V210,0.098626132
V44,V184,0.098621501
V11,V292,0.098613299
V155,V142,0.098611656
V67,V93,0.09860235
V11,V293,0.098599907
V273,V267,0.09855252
V176,V237,0.098548211
V133,V269,0.098545721
V111,V199,0.098541904
V157,V339,0.098522755
V269,V126,0.098519968
V96,V43,0.098515042
D10,V189,0.098502052
D8,V332,0.098492805
dist2,V149,0.098489631
V155,V98,0.098483456
V170,V219,0.098476591
V34,V310,0.098470825
V233,V250,0.098459375
V51,V127,0.098438705
V82,V283,0.098437439
V191,C8,0.098432009
D15,V188,0.09842154
V304,V46,0.098410331
V267,V272,0.098398569
V318,V60,0.098397712
V225,D6,0.098397295
V149,V45,0.09839692
V111,V189,0.098378698
V170,V252,0.098353361
V175,V135,0.098353257
V27,V197,0.098339837
V298,V61,0.0983373
V103,V47,0.098322188
V51,V111,0.098313626
V168,V94,0.098297882
V64,V318,0.098296116
V290,V163,0.09829562
V218,V78,0.098290244
D5,V189,0.098282336
V25,V29,0.098272843
V271,V32,0.098269865
V193,C8,0.098251877
V139,C6,0.098248815
V227,V224,0.09823562
V38,V69,0.098232767
V62,V63,0.098228094
V47,V56,0.098226922
V60,V134,0.098197704
V67,V3,0.09818593
V217,V94,0.098169523
D8,V287,0.098166887
V199,V112,0.098163575
V268,V306,0.098141735
V81,V123,0.098138193
V276,V338,0.098134942
V194,V259,0.098128454
V228,V333,0.098118313
V182,V155,0.098108355
card5,V127,0.098106088
D5,V268,0.098099926
card3,V246,0.098099038
V235,D6,0.09809467
V262,V226,0.098092072
V143,V123,0.098083047
V296,V61,0.09808035
V64,V134,0.098066769
V221,V155,0.09806399
V170,V233,0.098061352
D14,V216,0.098057596
V274,D14,0.098042237
V296,V60,0.098038767
V232,TransactionDT,0.098009249
V163,V98,0.098004743
V325,V60,0.09800219
card5,V279,0.097997656
V136,V261,0.097996671
C1,V140,0.0979864
V93,V257,0.097986201
V135,V164,0.097971532
V68,V165,0.097944699
V58,V195,0.097932068
V19,V97,0.097918991
V71,C2,0.09789857
D6,dist2,0.097895079
V79,V225,0.097879952
V52,V188,0.097875792
V269,V99,0.097849116
V267,V270,0.09784418
V267,V263,0.09784184
V212,V82,0.09783664
V267,V323,0.097833899
V127,V50,0.097829954
V295,V223,0.097829156
V218,D6,0.097816902
V29,V82,0.097810567
V113,V17,0.097805543
V139,C4,0.097803548
V317,card5,0.097803369
V285,V43,0.097799629
V29,V312,0.097788142
V220,V251,0.097780754
V138,V336,0.097780502
V64,V296,0.09777913
D13,V150,0.097764936
V51,V207,0.097751161
V77,V29,0.097741425
V233,TransactionDT,0.097727086
V271,V56,0.097721239
V142,V312,0.097715676
V242,V227,0.097711241
V35,V55,0.097707501
V228,V15,0.097705228
C5,V303,0.097705112
D2,V178,0.097703044
V19,V127,0.09769966
V62,V198,0.09769417
V40,C1,0.097685903
V336,V255,0.097683007
V286,V71,0.0976826
V19,V21,0.097680342
dist2,V319,0.097678698
dist2,V216,0.097673756
V270,V92,0.097667804
V288,V280,0.097652973
V111,V170,0.097652721
V26,V16,0.097650834
V195,V237,0.097646472
V53,addr2,0.097628347
C2,V63,0.097618427
V269,V157,0.097617335
V143,V140,0.097615335
V279,V46,0.09761243
V259,V33,0.097599998
V111,V228,0.097588502
V47,V327,0.097586158
V172,V208,0.097583764
V139,C11,0.097583327
V87,V327,0.097561032
C2,V64,0.097558033
V325,V68,0.097557357
V303,V216,0.097553094
V220,isFraud,0.097551892
V58,V194,0.097545242
V315,V13,0.097544528
TransactionDT,V76,0.097540744
V30,V83,0.09753092
V90,V83,0.09753014
V307,V268,0.097526042
V11,V95,0.097525226
V72,V317,0.097524962
V246,V183,0.097521756
V140,C2,0.097508927
V303,V250,0.0975082
V144,V28,0.097498075
D2,V300,0.097495641
V100,V115,0.097492854
V334,V331,0.097477196
V154,V210,0.09746958
D6,V328,0.09746787
TransactionID,V76,0.097463448
V76,Unnamed: 0,0.097463448
V231,V94,0.097457996
V148,V23,0.097454788
V114,V40,0.097444441
V232,V251,0.09743726
V198,V229,0.097433587
V284,V156,0.09743139
V62,V197,0.097420488
V199,V245,0.097412651
C10,V17,0.097404483
V18,V19,0.097404267
V231,V230,0.097393182
D2,V269,0.097390305
V235,card5,0.097372863
V227,V260,0.097371578
V280,V37,0.097364963
V270,V56,0.097358957
V268,D14,0.097358564
V47,V101,0.097344431
V49,V77,0.097338228
V333,C13,0.097337359
V256,V327,0.097335705
V238,V269,0.097329488
D14,TransactionDT,0.097321917
V15,V214,0.097317867
V34,V130,0.097317204
V61,V104,0.097301295
V216,V52,0.097290397
V291,V153,0.09728624
D1,V35,0.097284196
V53,V69,0.097272211
D1,V281,0.097270962
V29,V55,0.097242563
V215,V302,0.097239081
V17,V187,0.097238825
V15,V260,0.097222939
V48,V38,0.09719819
V161,V290,0.097193097
V234,V208,0.097184546
V252,V122,0.097183639
V152,V251,0.097183378
V90,C14,0.097182342
V95,card5,0.097181112
V223,V202,0.097177021
V307,V17,0.097170136
V181,card1,0.097161811
V36,D15,0.09715851
V135,V101,0.097149335
V162,V284,0.09714511
V29,V100,0.097141168
V38,V30,0.097116155
V174,V197,0.097115678
V191,V184,0.097114476
V260,V259,0.097110019
V60,V279,0.097099701
V67,V289,0.097092334
V308,V291,0.097092032
V125,V302,0.097081723
V84,V207,0.097076291
V135,V211,0.097056788
V189,V114,0.097056336
V171,D14,0.097041449
D13,V159,0.097034581
D2,V160,0.09703023
V180,V228,0.097029352
V36,V78,0.097028034
TransactionDT,V209,0.097028029
V212,V135,0.097021106
V85,C2,0.097011051
V50,V286,0.097009858
V208,V211,0.096987591
Unnamed: 0,V219,0.096983665
TransactionID,V219,0.096983665
V16,C4,0.096978899
V135,V274,0.096977947
V282,V129,0.09696888
V304,V216,0.096963186
dist2,V135,0.096959226
V314,V277,0.096940233
V61,V56,0.0969342
V288,V308,0.096923134
V72,V104,0.096918939
V312,V162,0.09691725
V246,V177,0.096915455
V27,V130,0.096910786
V172,V229,0.096907179
V72,V96,0.096892622
V50,V274,0.096889202
V17,V47,0.096879987
V295,V208,0.096877177
V332,V267,0.096861718
V51,V196,0.09685957
V336,V25,0.096851263
V333,V123,0.096849262
V230,V286,0.096842959
V242,V277,0.096838725
V31,V25,0.096835119
V47,V334,0.096823383
V228,V182,0.096807762
V294,V11,0.096797282
V164,V208,0.096776506
V232,V170,0.096770603
V269,V222,0.096765697
V177,V135,0.096760976
V90,V78,0.096760376
V49,V55,0.09675596
V100,V73,0.096755396
TransactionAmt,V310,0.096751779
V59,V19,0.096715162
V125,V246,0.096712359
V67,V191,0.096702132
C13,V32,0.096701397
V63,V169,0.096701349
C11,V26,0.096684214
V316,V135,0.096681384
V168,V246,0.096664579
V16,V262,0.096664097
V72,V95,0.096656281
V25,V15,0.096655747
V10,V101,0.096653966
D2,V151,0.096649111
V142,V225,0.096645953
V65,V66,0.096634531
V223,V103,0.096630506
V103,V208,0.096625753
V246,V178,0.096596505
V148,V180,0.096595901
V318,V290,0.096590365
V279,V64,0.09658491
V292,V70,0.096575875
C2,V26,0.096574167
C13,V21,0.096553342
V51,V225,0.096536681
D14,V231,0.096536174
card5,V293,0.096534502
V65,V144,0.096525263
V217,TransactionDT,0.096516527
V220,V57,0.09651217
D14,V275,0.096510048
V37,V295,0.09650879
V135,V293,0.096501394
D1,V335,0.096497684
V303,C8,0.096497308
V158,V192,0.096470471
V308,V60,0.096469308
V302,V146,0.096467604
V203,V156,0.09646708
V307,V11,0.096463346
V214,V33,0.096463181
V231,V170,0.096448196
V250,V205,0.096441878
V128,V60,0.096440445
V229,V239,0.096435826
V235,V77,0.096435178
V214,V73,0.096434228
dist2,V156,0.096420667
TransactionID,D14,0.096413705
Unnamed: 0,D14,0.096413705
V314,V267,0.096405833
V192,V138,0.096402747
D7,V300,0.096398614
V308,V64,0.096398443
V20,V262,0.096397761
V20,V282,0.096378789
D2,V302,0.096376007
V128,V64,0.096373611
V115,V190,0.096344722
V28,V325,0.096341583
D7,V312,0.096331988
V171,V301,0.096323876
V181,V189,0.09632346
V274,V250,0.096315024
V207,V211,0.096312531
V113,V228,0.096311208
V78,V69,0.096308077
V96,V208,0.09629566
V18,V113,0.096280203
V101,V72,0.096276247
V336,V256,0.096262906
V178,V208,0.096261252
D6,V264,0.096255554
V152,V250,0.096253846
V235,V229,0.096242338
card1,V167,0.096238544
V271,D14,0.096224044
V108,V140,0.096214334
V62,V315,0.096213613
C10,V304,0.096207368
D13,V20,0.096190812
V47,V22,0.096187809
V28,V195,0.096175478
V140,V289,0.096167249
V260,V55,0.096163301
V37,V36,0.096162626
V44,V185,0.096156946
V153,V137,0.096131903
V26,V225,0.096125828
V66,V40,0.096117152
V226,V266,0.096109427
V207,V335,0.096099647
D13,V73,0.096098406
V70,V287,0.096096666
V34,C13,0.096091498
V71,V307,0.096090504
V200,V142,0.096088403
V27,V194,0.096084256
C8,V172,0.096071815
V93,C2,0.096064592
V147,V291,0.096060287
V210,Unnamed: 0,0.096056002
V210,TransactionID,0.096056002
V74,V310,0.09605031
V146,V291,0.096049722
V194,V99,0.096048172
V154,V291,0.0960445
V220,V148,0.096021856
V175,V270,0.096020959
V52,C5,0.096017352
V334,V93,0.096002663
V26,V32,0.095996968
C11,V140,0.095993854
V94,V11,0.095974804
V60,V230,0.095969157
C6,V140,0.09595694
V85,V229,0.095952742
V9,V38,0.09594703
V283,V197,0.09593442
V100,V52,0.095921395
V193,V67,0.095920151
V101,card5,0.095899399
V158,V130,0.095897198
V72,V139,0.095895688
V164,V129,0.095889661
V239,V260,0.0958848
V216,TransactionAmt,0.095876288
V247,V77,0.095873749
V133,V208,0.09585754
V143,V40,0.095854558
card3,V99,0.09584944
V315,V140,0.095824324
V223,V95,0.095813301
V16,V214,0.095812688
V43,V165,0.095811917
D10,V142,0.095802618
V10,V284,0.095772906
D5,V190,0.095771526
V94,V205,0.095766452
V92,V20,0.095760556
V91,V287,0.095754478
V33,V262,0.095753711
V33,V11,0.095745119
V78,V217,0.095744999
V130,V93,0.095734906
V60,V102,0.095729191
V26,V277,0.095725199
V19,V128,0.09572394
V195,V89,0.09571866
V257,V263,0.095699666
V110,V139,0.095687733
D5,V138,0.095667617
V307,V59,0.095659404
V307,V18,0.095646847
V191,V17,0.095629573
V139,V116,0.095621063
D14,V272,0.09561133
V219,V251,0.09560748
V80,C11,0.095599578
V13,V55,0.095592428
V140,C4,0.095592359
V82,V99,0.095586967
V16,V66,0.095583482
V89,V194,0.095582227
V97,V48,0.09558077
V7,V77,0.095564132
V13,addr2,0.095560466
V87,V217,0.095552567
V90,V55,0.095547222
V102,V64,0.095538234
card1,V177,0.095536188
card1,V212,0.095533464
V283,V185,0.095525706
V78,V49,0.095521097
V312,V69,0.095514571
V329,D6,0.095507428
V165,D8,0.095505665
V221,V33,0.095503543
V286,V59,0.095496294
V328,V158,0.09545978
V208,V126,0.095443326
V139,C8,0.095437216
V227,V246,0.095422294
V6,V78,0.095400428
V123,V47,0.095391707
Unnamed: 0,V232,0.095388787
TransactionID,V232,0.095388787
V205,V226,0.095383232
V94,V261,0.095371395
V300,V304,0.095368337
V278,V310,0.095362285
V7,V116,0.095360104
V330,V255,0.095348384
V339,V239,0.095346142
V19,V297,0.095343334
V267,V20,0.095339688
V70,V54,0.095322123
V162,V290,0.095317645
V311,V207,0.095305661
V131,V141,0.095302408
V252,V120,0.09529136
V47,V59,0.095290328
V153,V87,0.095287026
V76,addr2,0.095284908
V264,V184,0.095280677
V250,V220,0.095279012
V233,TransactionID,0.0952786
V233,Unnamed: 0,0.0952786
V122,V326,0.095276312
V245,V176,0.095265872
card1,V175,0.095258164
V266,V326,0.095249133
V99,V93,0.095243171
V126,card5,0.095240723
V98,V162,0.095225749
V23,V291,0.095224647
V267,V97,0.095205841
V277,V317,0.095193402
V313,V140,0.095192488
V260,V16,0.095190672
V192,V250,0.095159355
D2,C5,0.095158376
V284,V77,0.095153518
V23,V149,0.095151962
V3,V307,0.095147807
V40,V279,0.095146059
V251,V205,0.09514128
V292,V79,0.095125387
V94,C5,0.095123696
V325,V321,0.095118757
V21,C7,0.095086575
V316,V72,0.095080378
V94,V260,0.095071331
V134,V223,0.095060039
V328,V21,0.095043349
V332,C13,0.095036913
V132,card5,0.095028031
V107,V123,0.095020921
V250,Unnamed: 0,0.095016098
V92,C5,0.095005565
V225,V136,0.094999843
V58,C11,0.094994497
C11,V74,0.094994398
V190,V217,0.094993913
V143,V135,0.094987598
D7,V299,0.094983725
V61,V97,0.094981737
V228,V16,0.094967699
card5,V316,0.094965782
D14,V226,0.09496527
V324,D6,0.094954013
V60,V293,0.094939038
V205,V51,0.094885188
V66,V38,0.094882999
V233,V94,0.094881442
TransactionDT,V304,0.094878096
V79,V183,0.094871741
